age,weight,mane_color,health,alpha
7,179.585,Blonde,Great,0
5,213.365,Blonde,Excelent,0
27,191.53,Sandy,Excelent,0
9,218.627,Blonde with Dark Tips,Great,0
5,219.975,Sandy,Poor,0
15,197.314,Blonde,Poor,0
11,195.355,Sandy,Excelent,0
24,194.129,Sandy,Excelent,0
1,229.496,Sandy,Good,0
21,176.494,Reddish-Brown,Excelent,0
15,198.107,Blonde with Dark Tips,Excelent,0
10,222.254,Blonde with Dark Tips,Great,0
8,175.626,Sandy,Good,0
11,209.529,Blonde,Great,0
21,196.546,Blonde,Great,0
14,171.471,Blonde,Excelent,0
7,177.713,Dark Brown,Excelent,0
30,181.079,Reddish-Brown,Great,0
19,218.44,Sandy,Good,0
7,178.484,Blonde,Good,0
26,174.281,Reddish-Brown,Poor,0
14,212.699,Sandy,Great,0
28,204.639,Reddish-Brown,Great,0
11,188.335,Dark Brown,Poor,0
23,181.41,Dark Brown,Good,0
6,215.959,Blonde,Great,0
3,190.755,Blonde,Good,0
30,225.394,Sandy,Great,0
6,173.58,Blonde,Excelent,0
10,208.025,Sandy,Good,0
13,192.652,Blonde,Great,0
22,173.511,Blonde,Poor,0
26,174.655,Blonde,Excelent,0
21,182.238,Blonde with Dark Tips,Great,0
26,200.504,Reddish-Brown,Great,0
9,213.51,Sandy,Poor,0
10,207.793,Black,Great,0
16,194.504,Blonde with Dark Tips,Good,0
3,191.797,Blonde with Dark Tips,Excelent,0
10,196.717,Blonde,Good,0
21,180.446,Blonde,Good,0
11,215.801,Blonde,Excelent,0
28,228.303,Blonde,Great,0
11,216.486,Reddish-Brown,Great,1
16,179.055,Sandy,Great,0
8,179.022,Reddish-Brown,Great,0
27,190.49,Blonde,Good,0
4,182.615,Dark Brown,Poor,0
2,180.753,Blonde with Dark Tips,Good,0
21,175.258,Blonde,Great,0
12,214.516,Sandy,Good,0
27,194.279,Sandy,Poor,0
23,170.672,Reddish-Brown,Good,0
25,195.0,Blonde with Dark Tips,Great,0
22,218.178,Blonde,Excelent,0
27,208.37,Blonde,Good,0
22,214.709,Black,Excelent,0
6,191.933,Sandy,Excelent,0
2,196.316,Sandy,Excelent,0
4,201.684,Sandy,Poor,0
20,223.018,Blonde,Excelent,0
30,208.203,Dark Brown,Great,0
21,202.541,Black,Great,0
2,196.743,Blonde with Dark Tips,Great,0
15,199.391,Blonde with Dark Tips,Good,0
20,185.703,Black,Great,0
2,175.202,Blonde with Dark Tips,Great,0
22,181.935,Blonde,Great,0
6,198.761,Reddish-Brown,Good,0
23,196.986,Blonde,Great,0
7,207.096,Blonde,Great,0
16,170.175,Blonde,Poor,0
4,175.769,Sandy,Excelent,0
1,202.177,Blonde,Great,0
10,186.92,Blonde,Great,0
14,171.334,Black,Great,0
28,222.722,Sandy,Great,0
14,180.785,Reddish-Brown,Great,0
27,175.514,Blonde,Excelent,0
27,211.349,Blonde,Great,0
23,199.736,Blonde,Great,0
23,212.015,Sandy,Great,0
13,198.743,Black,Great,0
12,176.953,Blonde with Dark Tips,Great,0
27,211.824,Blonde,Poor,0
24,186.317,Blonde,Excelent,0
18,194.354,Blonde with Dark Tips,Good,0
2,201.279,Black,Excelent,0
14,222.081,Sandy,Good,0
28,227.044,Blonde,Excelent,0
22,184.832,Blonde,Good,0
16,219.093,Blonde with Dark Tips,Excelent,0
13,229.011,Blonde,Great,0
9,225.235,Blonde with Dark Tips,Great,0
27,196.39,Sandy,Excelent,0
30,219.544,Dark Brown,Great,0
2,222.002,Blonde with Dark Tips,Good,0
25,185.806,Reddish-Brown,Excelent,0
24,170.697,Black,Great,0
17,211.163,Blonde with Dark Tips,Great,0
22,192.173,Blonde with Dark Tips,Good,0
19,220.905,Sandy,Good,0
28,214.965,Blonde,Good,0
30,209.341,Dark Brown,Good,0
11,170.771,Black,Great,0
2,187.404,Sandy,Excelent,0
27,189.709,Blonde,Poor,0
26,174.891,Blonde,Good,0
14,222.288,Blonde with Dark Tips,Good,0
3,176.964,Black,Good,0
1,179.925,Sandy,Good,0
21,219.855,Blonde,Poor,0
5,183.266,Sandy,Good,0
15,226.193,Sandy,Great,0
16,214.075,Sandy,Good,0
15,227.699,Sandy,Great,0
27,195.532,Blonde,Great,0
18,223.217,Sandy,Excelent,0
3,205.869,Dark Brown,Great,0
20,194.449,Reddish-Brown,Good,0
1,177.553,Sandy,Great,0
30,171.691,Reddish-Brown,Poor,0
1,220.312,Black,Good,0
23,189.678,Sandy,Good,0
21,195.009,Sandy,Great,0
5,228.53,Blonde with Dark Tips,Poor,0
5,224.904,Blonde with Dark Tips,Great,0
27,224.612,Black,Poor,0
3,225.013,Blonde,Excelent,0
10,195.867,Blonde,Great,0
30,201.562,Blonde,Great,0
21,199.455,Dark Brown,Great,0
8,214.96,Blonde,Excelent,0
15,192.141,Reddish-Brown,Great,0
12,224.219,Blonde with Dark Tips,Good,0
5,191.787,Blonde with Dark Tips,Great,0
24,200.846,Blonde with Dark Tips,Excelent,0
6,202.044,Blonde with Dark Tips,Poor,0
12,202.203,Blonde,Excelent,0
29,171.631,Blonde,Good,0
18,171.639,Blonde with Dark Tips,Excelent,0
5,215.186,Blonde with Dark Tips,Good,0
5,193.143,Dark Brown,Good,0
11,192.315,Reddish-Brown,Good,0
24,194.41,Sandy,Poor,0
10,204.3,Blonde with Dark Tips,Good,0
17,198.194,Reddish-Brown,Excelent,0
19,181.136,Sandy,Good,0
20,213.201,Blonde with Dark Tips,Poor,0
1,224.751,Blonde with Dark Tips,Excelent,0
2,179.318,Blonde,Good,0
28,225.455,Reddish-Brown,Excelent,0
20,205.312,Black,Good,0
11,198.23,Blonde with Dark Tips,Poor,0
18,224.322,Blonde with Dark Tips,Excelent,0
8,187.583,Black,Excelent,0
26,221.651,Dark Brown,Good,0
27,197.095,Blonde with Dark Tips,Great,0
15,207.078,Sandy,Great,0
19,196.051,Blonde,Poor,0
29,207.762,Blonde,Great,0
16,207.421,Blonde,Good,0
15,188.505,Blonde,Great,0
27,185.865,Blonde with Dark Tips,Excelent,0
1,192.549,Sandy,Great,0
6,187.121,Sandy,Poor,0
13,205.922,Reddish-Brown,Excelent,0
15,228.206,Black,Great,0
8,185.544,Sandy,Excelent,0
29,211.722,Blonde,Good,0
23,183.251,Reddish-Brown,Great,0
6,172.186,Black,Poor,0
26,217.297,Reddish-Brown,Excelent,0
28,191.176,Blonde with Dark Tips,Great,0
8,211.003,Blonde,Poor,0
1,173.395,Blonde with Dark Tips,Excelent,0
27,213.756,Blonde with Dark Tips,Great,0
21,225.903,Black,Poor,0
2,203.665,Blonde with Dark Tips,Great,0
15,202.978,Blonde,Excelent,0
12,179.908,Black,Good,0
18,207.757,Reddish-Brown,Good,0
10,208.647,Blonde with Dark Tips,Poor,0
8,171.102,Reddish-Brown,Good,0
25,177.568,Blonde with Dark Tips,Great,0
11,205.094,Reddish-Brown,Excelent,0
10,201.462,Blonde with Dark Tips,Poor,0
14,206.651,Sandy,Excelent,0
20,212.146,Black,Excelent,0
28,177.77,Reddish-Brown,Great,0
15,193.962,Sandy,Good,0
28,207.668,Sandy,Great,0
30,172.46,Blonde with Dark Tips,Excelent,0
22,177.518,Black,Good,0
30,189.662,Blonde with Dark Tips,Great,0
2,208.564,Blonde,Great,0
6,221.79,Blonde,Great,0
1,175.599,Dark Brown,Great,0
11,198.409,Reddish-Brown,Excelent,0
30,200.592,Blonde,Great,0
4,192.033,Black,Good,0
13,216.79,Blonde with Dark Tips,Excelent,0
27,223.426,Blonde,Great,0
6,227.595,Blonde,Great,0
2,225.832,Dark Brown,Good,0
19,171.589,Blonde with Dark Tips,Good,0
29,176.412,Blonde,Excelent,0
2,175.675,Reddish-Brown,Good,0
6,216.19,Blonde with Dark Tips,Good,0
6,173.946,Blonde,Poor,0
16,217.374,Sandy,Great,0
10,179.435,Sandy,Poor,0
18,180.777,Blonde,Good,0
27,174.621,Sandy,Good,0
2,174.603,Reddish-Brown,Good,0
23,204.151,Blonde,Excelent,0
4,209.302,Dark Brown,Great,0
13,229.638,Sandy,Excelent,0
11,178.379,Black,Great,0
29,227.25,Blonde,Great,0
24,186.452,Blonde with Dark Tips,Excelent,0
6,175.003,Sandy,Excelent,0
17,209.344,Reddish-Brown,Good,0
8,171.897,Blonde with Dark Tips,Great,0
28,222.914,Black,Great,0
8,204.799,Sandy,Good,0
26,207.16,Blonde with Dark Tips,Great,0
5,206.455,Sandy,Great,0
21,220.293,Blonde,Great,0
15,186.925,Blonde with Dark Tips,Excelent,0
9,208.19,Dark Brown,Good,0
14,193.029,Blonde,Good,0
16,204.498,Blonde,Good,0
7,205.881,Sandy,Good,0
6,180.657,Reddish-Brown,Excelent,0
26,186.45,Dark Brown,Excelent,0
16,223.811,Sandy,Great,0
25,208.202,Blonde with Dark Tips,Poor,0
10,189.209,Dark Brown,Great,0
29,177.378,Dark Brown,Good,0
16,180.22,Blonde,Poor,0
