age,weight,mane_color,health,alpha
22,198.16,Black,Poor,0
21,227.097,Blonde with Dark Tips,Great,0
19,202.897,Blonde with Dark Tips,Excelent,0
7,195.879,Blonde with Dark Tips,Great,0
22,178.948,Black,Excelent,0
28,212.83,Blonde,Poor,0
12,183.314,Reddish-Brown,Good,0
11,191.747,Sandy,Great,0
22,197.869,Dark Brown,Great,0
1,179.741,Blonde with Dark Tips,Great,0
10,207.547,Sandy,Great,0
10,211.086,Dark Brown,Good,0
30,224.01,Blonde with Dark Tips,Excelent,0
12,199.892,Blonde,Excelent,0
1,222.369,Blonde,Poor,0
5,212.518,Reddish-Brown,Great,0
27,215.105,Sandy,Great,0
10,212.521,Dark Brown,Great,1
17,212.46,Dark Brown,Great,0
18,212.735,Reddish-Brown,Great,0
23,210.029,Reddish-Brown,Excelent,0
12,180.428,Blonde,Poor,0
6,176.667,Black,Good,0
21,224.293,Blonde with Dark Tips,Poor,0
15,207.572,Blonde,Good,0
7,203.876,Blonde with Dark Tips,Good,0
4,175.211,Black,Poor,0
25,219.151,Blonde,Great,0
4,180.883,Black,Excelent,0
22,202.001,Black,Great,0
22,222.488,Blonde,Great,0
18,216.161,Dark Brown,Great,1
20,175.119,Blonde,Great,0
2,224.292,Dark Brown,Poor,0
17,223.043,Dark Brown,Excelent,0
2,229.947,Dark Brown,Poor,0
28,198.094,Blonde,Great,0
7,228.485,Blonde with Dark Tips,Good,0
20,186.729,Blonde,Good,0
15,220.491,Blonde with Dark Tips,Great,0
2,198.09,Blonde,Poor,0
1,191.812,Blonde,Good,0
19,178.279,Blonde,Good,0
25,207.194,Sandy,Great,0
23,179.011,Dark Brown,Great,0
25,207.761,Sandy,Poor,0
22,225.911,Blonde,Excelent,0
3,229.014,Reddish-Brown,Good,0
22,188.704,Blonde with Dark Tips,Poor,0
23,205.039,Dark Brown,Good,0
26,204.569,Blonde,Excelent,0
7,226.3,Blonde,Good,0
13,191.584,Blonde,Great,0
12,201.232,Reddish-Brown,Poor,0
2,211.89,Blonde,Great,0
12,225.133,Dark Brown,Excelent,0
11,198.115,Blonde,Excelent,0
27,205.164,Blonde,Great,0
28,191.574,Blonde,Poor,0
25,192.876,Sandy,Excelent,0
22,215.271,Blonde with Dark Tips,Excelent,0
21,202.448,Reddish-Brown,Great,0
11,178.077,Black,Excelent,0
6,209.953,Sandy,Poor,0
10,189.984,Sandy,Great,0
24,215.675,Reddish-Brown,Excelent,0
13,222.171,Blonde with Dark Tips,Excelent,0
21,216.621,Blonde,Excelent,0
3,223.088,Blonde,Good,0
26,229.319,Sandy,Excelent,0
23,171.638,Blonde,Good,0
10,227.674,Blonde with Dark Tips,Excelent,0
26,206.438,Blonde,Poor,0
22,220.487,Sandy,Poor,0
24,178.689,Blonde,Great,0
9,196.115,Blonde with Dark Tips,Great,0
27,195.515,Reddish-Brown,Great,0
13,187.618,Blonde,Great,0
6,204.988,Blonde,Great,0
17,202.784,Blonde with Dark Tips,Excelent,0
4,193.757,Blonde,Good,0
21,173.776,Sandy,Great,0
2,210.858,Dark Brown,Good,0
12,195.883,Reddish-Brown,Excelent,0
23,189.738,Black,Good,0
6,219.495,Blonde with Dark Tips,Great,0
3,182.811,Blonde with Dark Tips,Excelent,0
8,204.269,Sandy,Great,0
13,188.955,Blonde,Great,0
23,185.099,Reddish-Brown,Great,0
4,206.049,Reddish-Brown,Good,0
2,214.529,Blonde with Dark Tips,Great,0
29,216.738,Dark Brown,Poor,0
4,187.263,Sandy,Poor,0
26,185.097,Blonde,Good,0
16,199.986,Sandy,Good,0
11,170.152,Sandy,Excelent,0
14,228.589,Blonde,Excelent,0
17,191.24,Blonde,Good,0
2,205.385,Black,Great,0
3,190.495,Blonde,Good,0
18,197.587,Blonde,Poor,0
27,206.678,Blonde with Dark Tips,Excelent,0
3,221.24,Blonde,Good,0
15,185.765,Blonde with Dark Tips,Good,0
1,195.895,Sandy,Excelent,0
2,201.462,Sandy,Good,0
6,186.795,Dark Brown,Excelent,0
12,187.417,Blonde,Excelent,0
16,175.41,Blonde,Poor,0
14,190.796,Black,Good,0
28,224.118,Dark Brown,Great,0
18,229.771,Sandy,Excelent,0
8,189.763,Blonde with Dark Tips,Great,0
30,226.231,Blonde with Dark Tips,Good,0
14,192.858,Blonde with Dark Tips,Good,0
21,187.876,Blonde,Good,0
10,195.568,Black,Good,0
15,198.993,Sandy,Poor,0
12,225.226,Sandy,Good,0
5,190.207,Reddish-Brown,Great,0
23,180.741,Blonde with Dark Tips,Good,0
2,219.434,Sandy,Good,0
30,209.895,Sandy,Great,0
26,176.84,Reddish-Brown,Great,0
1,189.571,Blonde with Dark Tips,Great,0
17,218.133,Blonde,Great,0
24,177.462,Dark Brown,Good,0
18,225.485,Blonde with Dark Tips,Poor,0
11,187.363,Sandy,Good,0
27,204.561,Dark Brown,Good,0
23,226.533,Blonde,Good,0
19,179.681,Reddish-Brown,Great,0
24,199.672,Blonde,Excelent,0
10,187.653,Reddish-Brown,Excelent,0
1,184.762,Reddish-Brown,Good,0
10,194.308,Sandy,Great,0
13,212.729,Sandy,Good,0
27,224.941,Blonde,Excelent,0
1,171.688,Dark Brown,Great,0
27,176.3,Blonde with Dark Tips,Good,0
30,209.908,Reddish-Brown,Poor,0
24,193.23,Reddish-Brown,Poor,0
21,189.266,Black,Great,0
9,205.505,Black,Good,0
12,183.19,Sandy,Great,0
18,201.623,Blonde with Dark Tips,Good,0
16,210.685,Reddish-Brown,Good,0
3,185.351,Blonde with Dark Tips,Great,0
12,177.762,Blonde with Dark Tips,Excelent,0
3,227.439,Sandy,Excelent,0
22,203.782,Reddish-Brown,Excelent,0
26,219.666,Black,Great,0
21,210.267,Blonde with Dark Tips,Good,0
5,198.356,Blonde,Great,0
10,228.832,Blonde,Good,0
20,228.54,Blonde with Dark Tips,Great,0
8,200.204,Sandy,Great,0
26,190.314,Black,Good,0
5,175.709,Sandy,Excelent,0
16,203.233,Reddish-Brown,Excelent,0
21,194.304,Sandy,Great,0
13,211.453,Black,Good,0
21,205.555,Sandy,Excelent,0
11,195.675,Blonde,Great,0
2,174.686,Blonde with Dark Tips,Great,0
30,218.989,Reddish-Brown,Excelent,0
16,218.067,Blonde,Excelent,0
18,192.819,Blonde,Great,0
26,190.966,Blonde,Great,0
24,227.027,Blonde,Good,0
4,227.425,Blonde with Dark Tips,Good,0
30,214.086,Blonde,Poor,0
19,213.429,Blonde,Poor,0
21,175.614,Sandy,Good,0
12,180.937,Blonde,Excelent,0
29,224.647,Blonde,Excelent,0
1,228.45,Blonde with Dark Tips,Excelent,0
23,209.1,Blonde,Great,0
6,214.839,Black,Good,0
21,191.097,Black,Excelent,0
25,181.75,Blonde,Excelent,0
26,229.642,Blonde,Poor,0
24,215.808,Sandy,Great,0
24,190.35,Sandy,Poor,0
5,224.003,Reddish-Brown,Good,0
9,175.935,Black,Good,0
1,195.345,Blonde with Dark Tips,Good,0
12,209.147,Black,Great,0
21,186.912,Sandy,Excelent,0
27,201.89,Blonde,Great,0
25,177.954,Reddish-Brown,Great,0
28,184.935,Reddish-Brown,Good,0
14,224.27,Blonde with Dark Tips,Good,0
18,196.484,Black,Excelent,0
5,216.547,Blonde with Dark Tips,Great,0
7,180.158,Sandy,Great,0
1,229.942,Blonde,Good,0
16,220.526,Blonde with Dark Tips,Excelent,0
14,174.079,Blonde with Dark Tips,Great,0
28,218.756,Blonde with Dark Tips,Great,0
20,184.693,Blonde,Excelent,0
29,198.72,Blonde with Dark Tips,Great,0
9,216.915,Blonde,Great,0
2,218.365,Blonde,Great,0
13,214.169,Blonde,Great,0
28,210.082,Black,Poor,0
18,217.009,Black,Poor,0
12,220.602,Sandy,Poor,0
19,213.21,Black,Poor,0
28,218.145,Black,Great,0
11,172.125,Blonde,Excelent,0
18,186.88,Blonde,Great,0
30,203.893,Blonde,Poor,0
26,229.118,Reddish-Brown,Great,0
13,193.433,Sandy,Great,0
7,177.829,Black,Poor,0
7,208.274,Blonde with Dark Tips,Excelent,0
15,183.29,Blonde,Great,0
19,205.851,Sandy,Good,0
26,175.056,Reddish-Brown,Poor,0
4,223.334,Black,Good,0
20,210.9,Reddish-Brown,Excelent,0
20,217.341,Black,Good,0
26,224.627,Black,Poor,0
4,187.245,Sandy,Good,0
28,203.896,Blonde,Great,0
25,196.732,Blonde,Poor,0
4,190.33,Dark Brown,Excelent,0
28,176.353,Blonde,Good,0
12,212.397,Blonde,Excelent,0
18,225.974,Sandy,Great,0
4,191.358,Dark Brown,Good,0
15,206.827,Black,Good,0
17,208.124,Blonde,Great,0
12,191.278,Blonde with Dark Tips,Excelent,0
30,175.103,Blonde with Dark Tips,Poor,0
14,227.306,Blonde,Good,0
12,195.141,Sandy,Great,0
27,220.962,Black,Good,0
21,205.992,Dark Brown,Great,0
14,187.352,Blonde with Dark Tips,Poor,0
9,196.629,Blonde with Dark Tips,Great,0
22,178.682,Black,Good,0
9,213.22,Blonde with Dark Tips,Poor,0
2,205.928,Blonde with Dark Tips,Great,0
