age,weight,mane_color,health,alpha
5,171.953,Blonde with Dark Tips,Excelent,0
3,184.994,Black,Great,0
1,170.017,Dark Brown,Excelent,0
25,225.844,Black,Excelent,0
13,184.552,Dark Brown,Poor,0
1,206.678,Blonde,Great,0
7,223.614,Blonde with Dark Tips,Great,0
8,197.88,Blonde with Dark Tips,Good,0
10,220.914,Blonde,Great,0
22,229.915,Sandy,Excelent,0
29,174.828,Blonde with Dark Tips,Good,0
10,218.116,Blonde,Great,0
24,226.305,Blonde,Great,0
11,216.708,Sandy,Poor,0
4,188.2,Blonde with Dark Tips,Good,0
8,173.788,Blonde,Great,0
23,191.973,Blonde,Great,0
24,211.82,Reddish-Brown,Good,0
21,226.99,Blonde with Dark Tips,Great,0
3,195.245,Sandy,Good,0
30,170.355,Blonde,Poor,0
23,184.832,Sandy,Good,0
16,177.962,Sandy,Great,0
14,200.992,Blonde,Great,0
23,222.46,Reddish-Brown,Poor,0
6,201.124,Dark Brown,Great,0
2,197.557,Sandy,Good,0
6,213.452,Blonde,Poor,0
28,218.535,Blonde with Dark Tips,Great,0
8,218.007,Blonde with Dark Tips,Good,0
29,204.968,Blonde with Dark Tips,Excelent,0
24,219.251,Dark Brown,Poor,0
27,212.256,Dark Brown,Good,0
26,195.706,Sandy,Good,0
27,227.995,Sandy,Good,0
27,228.455,Sandy,Great,0
13,194.2,Blonde with Dark Tips,Great,0
22,199.411,Blonde with Dark Tips,Good,0
12,213.216,Black,Great,0
24,221.962,Blonde with Dark Tips,Good,0
5,193.401,Dark Brown,Excelent,0
26,186.02,Dark Brown,Great,0
12,176.207,Blonde,Poor,0
21,214.84,Sandy,Great,0
18,224.142,Black,Great,0
15,183.868,Sandy,Good,0
10,203.266,Sandy,Excelent,0
26,214.029,Blonde,Great,0
17,217.479,Black,Poor,0
20,196.209,Black,Great,0
20,226.233,Blonde,Good,0
17,217.276,Blonde,Excelent,0
20,173.141,Blonde with Dark Tips,Good,0
20,227.866,Sandy,Good,0
18,211.787,Blonde,Excelent,0
28,196.564,Sandy,Great,0
1,208.847,Reddish-Brown,Great,0
22,196.988,Black,Poor,0
12,181.109,Dark Brown,Poor,0
17,198.081,Blonde,Excelent,0
18,221.41,Blonde,Great,0
3,225.01,Reddish-Brown,Excelent,0
29,187.816,Blonde with Dark Tips,Excelent,0
4,171.924,Reddish-Brown,Great,0
1,184.659,Sandy,Poor,0
28,215.553,Sandy,Excelent,0
8,177.29,Dark Brown,Good,0
13,175.204,Sandy,Excelent,0
5,201.596,Blonde,Excelent,0
29,171.546,Blonde,Great,0
12,199.896,Blonde,Excelent,0
12,209.371,Black,Good,0
21,220.098,Blonde,Great,0
16,217.28,Dark Brown,Great,1
15,180.254,Blonde,Excelent,0
9,201.453,Blonde with Dark Tips,Excelent,0
10,175.943,Blonde,Good,0
22,208.568,Blonde,Great,0
21,184.721,Black,Excelent,0
28,192.883,Reddish-Brown,Good,0
11,178.498,Dark Brown,Great,0
26,177.967,Blonde with Dark Tips,Excelent,0
19,203.027,Blonde,Poor,0
14,196.408,Reddish-Brown,Great,0
4,217.259,Blonde,Great,0
5,184.455,Sandy,Good,0
18,201.225,Dark Brown,Excelent,0
15,212.65,Black,Good,0
28,226.645,Blonde with Dark Tips,Great,0
13,184.728,Blonde,Good,0
27,181.717,Black,Great,0
4,200.271,Blonde with Dark Tips,Excelent,0
15,209.854,Blonde with Dark Tips,Great,0
23,174.001,Reddish-Brown,Good,0
11,182.684,Blonde with Dark Tips,Poor,0
2,224.805,Sandy,Excelent,0
27,176.526,Blonde,Great,0
13,186.386,Blonde,Great,0
6,201.924,Blonde,Great,0
3,189.872,Dark Brown,Great,0
10,210.197,Blonde with Dark Tips,Good,0
5,183.728,Blonde with Dark Tips,Poor,0
3,210.293,Sandy,Poor,0
15,206.262,Blonde with Dark Tips,Great,0
1,219.546,Sandy,Good,0
9,193.086,Black,Excelent,0
13,201.782,Sandy,Poor,0
23,226.785,Sandy,Good,0
7,223.822,Blonde,Poor,0
30,190.445,Black,Great,0
20,211.527,Blonde,Poor,0
25,173.79,Reddish-Brown,Great,0
28,229.943,Blonde,Great,0
18,183.624,Blonde,Excelent,0
11,173.312,Dark Brown,Great,0
18,180.361,Blonde with Dark Tips,Good,0
27,221.774,Blonde with Dark Tips,Excelent,0
2,192.469,Sandy,Good,0
19,180.139,Sandy,Good,0
8,226.892,Blonde with Dark Tips,Poor,0
5,186.366,Blonde,Good,0
27,217.686,Blonde,Excelent,0
14,222.546,Blonde with Dark Tips,Good,0
9,206.835,Black,Excelent,0
25,191.883,Blonde with Dark Tips,Good,0
27,199.185,Blonde,Excelent,0
21,195.008,Sandy,Great,0
6,199.872,Blonde,Great,0
29,224.106,Sandy,Poor,0
23,224.948,Blonde,Excelent,0
19,177.392,Black,Excelent,0
20,171.552,Blonde,Great,0
7,211.421,Blonde,Good,0
26,204.973,Sandy,Great,0
8,194.347,Reddish-Brown,Excelent,0
27,229.167,Blonde with Dark Tips,Poor,0
8,225.639,Blonde,Excelent,0
27,194.325,Reddish-Brown,Poor,0
15,208.135,Blonde,Great,0
20,180.556,Dark Brown,Poor,0
1,194.084,Blonde,Good,0
28,193.576,Sandy,Good,0
19,223.703,Blonde,Excelent,0
3,227.053,Black,Good,0
9,190.847,Dark Brown,Great,0
2,195.324,Blonde with Dark Tips,Poor,0
10,212.891,Sandy,Great,0
28,219.342,Blonde with Dark Tips,Poor,0
9,214.259,Blonde,Poor,0
7,203.599,Black,Excelent,0
7,181.421,Sandy,Great,0
14,202.818,Blonde,Good,0
12,204.646,Blonde with Dark Tips,Great,0
28,223.027,Black,Great,0
10,218.674,Blonde,Great,0
26,226.343,Dark Brown,Great,0
24,184.529,Blonde with Dark Tips,Excelent,0
30,194.759,Dark Brown,Excelent,0
4,186.897,Blonde,Great,0
17,176.446,Black,Poor,0
25,211.508,Blonde with Dark Tips,Poor,0
10,193.558,Reddish-Brown,Great,0
13,188.04,Blonde,Great,0
12,222.552,Blonde,Great,0
28,204.256,Sandy,Great,0
22,207.756,Sandy,Great,0
2,208.255,Reddish-Brown,Great,0
25,205.218,Blonde with Dark Tips,Great,0
26,221.143,Blonde,Excelent,0
30,188.704,Sandy,Great,0
17,206.928,Sandy,Great,0
18,199.725,Sandy,Good,0
14,194.503,Blonde,Great,0
3,218.933,Blonde,Great,0
19,176.486,Reddish-Brown,Poor,0
26,225.267,Sandy,Good,0
1,196.301,Blonde with Dark Tips,Good,0
28,197.347,Black,Good,0
7,180.861,Reddish-Brown,Great,0
15,191.855,Blonde with Dark Tips,Excelent,0
29,192.317,Dark Brown,Great,0
15,170.935,Blonde,Great,0
23,216.598,Blonde,Great,0
15,211.602,Blonde,Good,0
25,206.258,Black,Good,0
10,224.927,Blonde with Dark Tips,Poor,0
20,218.738,Blonde with Dark Tips,Excelent,0
5,199.43,Sandy,Great,0
23,217.95,Blonde with Dark Tips,Excelent,0
25,208.214,Blonde with Dark Tips,Good,0
28,226.668,Blonde,Great,0
15,196.284,Sandy,Good,0
12,170.4,Sandy,Good,0
19,222.007,Blonde,Poor,0
20,193.057,Blonde,Excelent,0
27,216.484,Reddish-Brown,Poor,0
21,203.954,Blonde with Dark Tips,Good,0
4,198.774,Blonde,Good,0
25,173.847,Blonde,Poor,0
5,197.422,Sandy,Great,0
10,217.905,Black,Excelent,0
26,214.462,Blonde,Excelent,0
10,223.777,Reddish-Brown,Excelent,0
14,219.722,Blonde with Dark Tips,Good,0
9,204.663,Blonde with Dark Tips,Great,0
13,205.496,Reddish-Brown,Excelent,0
1,174.023,Blonde,Good,0
27,196.45,Black,Great,0
19,179.608,Sandy,Great,0
8,180.383,Blonde with Dark Tips,Great,0
22,185.612,Blonde with Dark Tips,Great,0
15,175.603,Blonde,Great,0
10,224.209,Blonde,Great,0
19,186.687,Blonde,Good,0
30,227.319,Blonde,Poor,0
9,216.113,Sandy,Good,0
29,210.005,Blonde with Dark Tips,Great,0
23,191.294,Sandy,Good,0
3,179.109,Sandy,Great,0
10,203.571,Sandy,Poor,0
24,186.4,Blonde,Great,0
23,191.853,Black,Good,0
3,223.937,Blonde,Great,0
4,178.896,Blonde with Dark Tips,Great,0
1,192.711,Dark Brown,Excelent,0
10,179.929,Blonde,Great,0
17,205.816,Blonde,Great,0
20,171.37,Black,Good,0
5,213.201,Black,Good,0
5,204.917,Dark Brown,Great,0
14,181.148,Blonde,Good,0
26,196.717,Blonde with Dark Tips,Good,0
1,209.397,Reddish-Brown,Poor,0
22,195.747,Black,Great,0
14,197.933,Blonde with Dark Tips,Good,0
23,172.245,Sandy,Excelent,0
15,193.097,Sandy,Poor,0
14,199.44,Blonde with Dark Tips,Good,0
12,201.14,Blonde with Dark Tips,Poor,0
9,197.46,Blonde with Dark Tips,Excelent,0
15,194.797,Dark Brown,Great,0
